,E,OBJ,Success
0,0.166,3.404335763632154,1.0
0,0.167,3.3564516158474875,1.0
0,0.37,3.723686935209568,1.0
0,0.371,3.7362362589531517,1.0
0,0.23843564851681598,1.9650014291144764,1.0
0,0.23943564851681598,1.9737794383172451,1.0
0,0.22721403566098827,1.8925323776764302,1.0
0,0.22821403566098827,1.8966112741569288,1.0
0,0.21747351656975017,1.8892827486817165,1.0
0,0.21847351656975017,1.8858986654997258,1.0
0,0.22189034849630584,1.8813917945985688,1.0
0,0.22289034849630585,1.8819784411479408,1.0
0,0.22123779357966064,1.8814611965143955,1.0
0,0.22223779357966064,1.8815019191520168,1.0
0,0.2217351601751144,1.881375123048529,1.0
0,0.2227351601751144,1.8818346080865078,1.0
0,0.365,3.6605200772640902,1.0
0,0.366,3.6732089136657744,1.0
0,0.12,6.555096720032621,1.0
0,0.121,6.46088053221996,1.0
0,0.2690985519561505,2.333007665347008,1.0
0,0.2700985519561505,2.3471180515846264,1.0
0,0.2313540291705987,1.9128471438890988,1.0
0,0.2323540291705987,1.9190036160638555,1.0
0,0.12,6.555096720032621,1.0
0,0.121,6.46088053221996,1.0
0,0.22384637620938005,1.8832461154415907,1.0
0,0.22484637620938006,1.8852518195907986,1.0
0,0.12,6.555096720032621,1.0
0,0.121,6.46088053221996,1.0
0,0.22157691880809383,1.8813790273480402,1.0
0,0.22257691880809383,1.8817071134766368,1.0
0,0.22113308863718784,1.881505799402311,1.0
0,0.22213308863718784,1.881457877135379,1.0
0,0.22152110851717532,1.8813862358000253,1.0
0,0.22252110851717533,1.8816670502715858,1.0
0,0.22156886484866045,1.881380148860174,1.0
0,0.22256886484866045,1.881700824548411,1.0
0,0.22157582264711467,1.8813789773672416,1.0
0,0.22257582264711467,1.8817064832331933,1.0
0,0.22157123050013489,1.8813799804166118,1.0
0,0.2225712305001349,1.881702819138672,1.0
0,0.2215753036157365,1.8813788033481655,1.0
0,0.2225753036157365,1.8817058030575016,1.0
0,0.22157418797473166,1.8813795941269111,1.0
0,0.22257418797473166,1.8817046879959456,1.0
0,0.22157524141230012,1.8813787066260361,1.0
0,0.22257524141230012,1.8817058873196677,1.0
0,0.22157518973726834,1.881378944406509,1.0
0,0.22257518973726834,1.8817058108215567,1.0
0,0.22157524141230012,1.8813787066260361,1.0
0,0.22257524141230012,1.8817058873196677,1.0
0,0.193,2.347993150369943,1.0
0,0.194,2.3176416280809433,1.0
0,0.37,3.723686935209568,1.0
0,0.371,3.7362362589531517,1.0
0,0.23892184926517768,1.9692295179295298,1.0
0,0.23992184926517768,1.978157973027849,1.0
0,0.22848367703424646,1.897805516558877,1.0
0,0.22948367703424646,1.9025791672383696,1.0
0,0.2164907688393234,1.8936367169232007,1.0
0,0.2174907688393234,1.8892161279183604,1.0
0,0.2222569572271327,1.8815106537451638,1.0
0,0.2232569572271327,1.8823878080348628,1.0
0,0.2208552379790743,1.8816701991177665,1.0
0,0.2218552379790743,1.8813864782385992,1.0
0,0.22182880834509713,1.8813827288928884,1.0
0,0.22282880834509713,1.881919329410724,1.0
0,0.167,3.3564516158474875,1.0
0,0.168,3.309361935669731,1.0
0,0.37,3.723686935209568,1.0
0,0.371,3.7362362589531517,1.0
0,0.23842429247890973,1.9649035086510944,1.0
0,0.23942429247890973,1.9736770857134285,1.0
0,0.22720678449341608,1.8925043749826045,1.0
0,0.22820678449341608,1.8965802895494204,1.0
0,0.21747394305470735,1.8892816158876593,1.0
0,0.21847394305470735,1.8858976441926085,1.0
0,0.22188897818860312,1.8813913775032645,1.0
0,0.22288897818860312,1.88197718072619,1.0
0,0.22123746976200342,1.8814611481459373,1.0
0,0.22223746976200343,1.881501621159238,1.0
0,0.22173435569867772,1.8813752456035437,1.0
0,0.22273435569867772,1.8818342366325598,1.0
0,0.198,2.2031636202386093,1.0
0,0.199,2.176498096561518,1.0
0,0.37,3.723686935209568,1.0
0,0.371,3.7362362589531517,1.0
0,0.23899931268751604,1.9699098208630539,1.0
0,0.23999931268751604,1.9788627027466654,1.0
0,0.2286939102411595,1.8987635731450858,1.0
0,0.2296939102411595,1.9036481812272308,1.0
0,0.21632063977419058,1.8944972305071495,1.0
0,0.21732063977419058,1.8898920960106413,1.0
0,0.222325078165411,1.8815459780548953,1.0
0,0.223325078165411,1.8824749550934516,1.0
0,0.2208293626409864,1.8816891536083156,1.0
0,0.2218293626409864,1.881383288874783,1.0
0,0.22184497414103654,1.8813845581131157,1.0
0,0.22284497414103654,1.881934293136643,1.0
