,E,OBJ,Success
0,0.166,1.4074578590114601,1.0
0,0.167,1.3898820818241018,1.0
0,0.37,0.7168219938673432,1.0
0,0.371,0.719312846837502,1.0
0,0.34467766127527755,0.6550526179773084,1.0
0,0.34567766127527755,0.6574237411510562,1.0
0,0.24338830637638775,0.6186420550047933,1.0
0,0.24438830637638775,0.6150711510845535,1.0
0,0.30425887272789226,0.5725665138441411,1.0
0,0.30525887272789226,0.5740612835831428,1.0
0,0.20560461916712086,0.8624847798671118,1.0
0,0.20660461916712086,0.8524401159674672,1.0
0,0.282882005401065,0.5544325774164561,1.0
0,0.283882005401065,0.5545916105416324,1.0
0,0.28033687039295274,0.5543664419397742,1.0
0,0.28133687039295274,0.5543336382431607,1.0
0,0.365,0.7044022032852447,1.0
0,0.366,0.7068805268420606,1.0
0,0.12,2.5794714658275444,1.0
0,0.121,2.542942920535909,1.0
0,0.29942282647965346,0.5660172116115817,1.0
0,0.30042282647965346,0.5672734037926491,1.0
0,0.23201801692526955,0.6678933062683177,1.0
0,0.23301801692526955,0.6629018020153808,1.0
0,0.2827346738897661,0.5544153515350791,1.0
0,0.2837346738897661,0.554563594381565,1.0
0,0.2805018107386281,0.5543557514117046,1.0
0,0.2815018107386281,0.5543354926228593,1.0
0,0.193,1.005013512463383,1.0
0,0.194,0.9926797290750479,1.0
0,0.37,0.7168219938673432,1.0
0,0.371,0.719312846837502,1.0
0,0.3402602502309955,0.6446756254513611,1.0
0,0.3412602502309955,0.6470090521007236,1.0
0,0.22130125115497745,0.7307218109492444,1.0
0,0.22230125115497745,0.7240766484193255,1.0
0,0.287864911094686,0.555945950157201,1.0
0,0.288864911094686,0.5564623885251135,1.0
0,0.26638122108634127,0.5634120831465618,1.0
0,0.26738122108634127,0.5621845007935675,1.0
0,0.28141087309736723,0.5543342548099924,1.0
0,0.28241087309736723,0.5543831620769664,1.0
0,0.2807357322163411,0.554344293764022,1.0
0,0.28173573221634113,0.5543417801346026,1.0
0,0.2812682929070065,0.5543335309154871,1.0
0,0.2822682929070065,0.5543715292304897,1.0
0,0.167,1.3898820818241018,1.0
0,0.168,1.3725418773318419,1.0
0,0.37,0.7168219938673432,1.0
0,0.371,0.719312846837502,1.0
0,0.3445024614093095,0.6546379713262562,1.0
0,0.3455024614093095,0.6570078037399747,1.0
0,0.24251230704654758,0.6218684242605659,1.0
0,0.24351230704654758,0.6181928130714345,1.0
0,0.30452200843228,0.5729555039853884,1.0
0,0.30552200843228,0.5744620681519936,1.0
0,0.20430061462888746,0.8758789870709784,1.0
0,0.20530061462888746,0.8655777251112204,1.0
0,0.28300856362116744,0.5544486777868475,1.0
0,0.28400856362116744,0.5546169693886609,1.0
0,0.28030318641846735,0.554368825696061,1.0
0,0.28130318641846735,0.554333541557481,1.0
0,0.198,0.9450479817568702,1.0
0,0.199,0.933582487385582,1.0
0,0.37,0.7168219938673432,1.0
0,0.371,0.719312846837502,1.0
0,0.33930237544353903,0.6424504369909125,1.0
0,0.34030237544353903,0.6447737317083508,1.0
0,0.21651187721769516,0.7650992024206191,1.0
0,0.21751187721769516,0.7575530309082695,1.0
0,0.2883584028518247,0.5561918989262702,1.0
0,0.2893584028518247,0.556743337644252,1.0
0,0.26514503437479986,0.5650606927572991,1.0
0,0.26614503437479986,0.5637160734619306,1.0
0,0.28144238387979015,0.5543346269659344,1.0
0,0.28244238387979015,0.554385929372899,1.0
0,0.28073296044449386,0.5543443184082747,1.0
0,0.28173296044449386,0.5543416337378263,1.0
0,0.2812850126431865,0.5543334670606107,1.0
0,0.2822850126431865,0.5543728522714324,1.0
