,E,OBJ,Success
0,0.166,1.2721586012576513,1.0
0,0.167,1.2573306637185813,1.0
0,0.37,0.6957911314682436,1.0
0,0.371,0.6977202944213414,1.0
0,0.34651447858679946,0.6526128173667078,1.0
0,0.34751447858679946,0.6543501630930593,1.0
0,0.2525723929339973,0.6035767034823629,1.0
0,0.2535723929339973,0.6019424501644636,1.0
0,0.30642702059075755,0.5976225177208367,1.0
0,0.30742702059075755,0.5985170539731246,1.0
0,0.287376437117784,0.5860160779131183,1.0
0,0.288376437117784,0.586353487098512,1.0
0,0.27583895808858405,0.5846484724399416,1.0
0,0.27683895808858405,0.5845625504339877,1.0
0,0.2781806786187518,0.5845161537936646,1.0
0,0.2791806786187518,0.5845300380932358,1.0
0,0.365,0.686235888230466,1.0
0,0.366,0.6881340300787818,1.0
0,0.12,2.2501764465043506,1.0
0,0.121,2.2201908940089554,1.0
0,0.3010286259451119,0.5932705654789268,1.0
0,0.30202862594511193,0.5940160876056733,1.0
0,0.2596515143585065,0.5938402857642122,1.0
0,0.2606515143585065,0.592782245701293,1.0
0,0.2798780186813886,0.5845630096993027,1.0
0,0.2808780186813886,0.5846417014942688,1.0
0,0.2773820625574983,0.5845345035377645,1.0
0,0.2783820625574983,0.5845157454514331,1.0
0,0.193,0.9334142856717622,1.0
0,0.194,0.9231194477956051,1.0
0,0.37,0.6957911314682436,1.0
0,0.371,0.6977202944213414,1.0
0,0.3420662778522462,0.6450213702674592,1.0
0,0.3430662778522462,0.6467076475652778,1.0
0,0.14813139336035422,1.5742641905501902,1.0
0,0.14913139336035422,1.5552850071441677,1.0
0,0.2975930379029833,0.5909237965727736,1.0
0,0.2985930379029833,0.5915722184559369,1.0
0,0.2698074508249881,0.586227291429021,1.0
0,0.2708074508249881,0.5858272103630631,1.0
0,0.280409697872312,0.5846002979282,1.0
0,0.281409697872312,0.5846982570057777,1.0
0,0.278324351230104,0.5845156744784111,1.0
0,0.279324351230104,0.5845352407763512,1.0
0,0.167,1.2573306637185813,1.0
0,0.168,1.2427011738540803,1.0
0,0.37,0.6957911314682436,1.0
0,0.371,0.6977202944213414,1.0
0,0.3463495204716989,0.6523273138418055,1.0
0,0.3473495204716989,0.6540627720785603,1.0
0,0.13445783153677404,1.8643815175786052,1.0
0,0.13545783153677404,1.8410191463636671,1.0
0,0.29758683457075047,0.5909198771457466,1.0
0,0.29858683457075047,0.591568149843075,1.0
0,0.26851036439007686,0.5868344684025277,1.0
0,0.26951036439007686,0.5863575804659044,1.0
0,0.2808341317263467,0.58463742544294,1.0
0,0.2818341317263467,0.5847510232874049,1.0
0,0.27846328140289317,0.5845160250558579,1.0
0,0.27946328140289317,0.5845411078191326,1.0
0,0.198,0.8835854956679405,1.0
0,0.199,0.8741455784758534,1.0
0,0.37,0.6957911314682436,1.0
0,0.371,0.6977202944213414,1.0
0,0.3408141710942761,0.6429278567529337,1.0
0,0.3418141710942761,0.6445982592352293,1.0
0,0.15240795548949598,1.4949718919755903,1.0
0,0.15340795548949598,1.4771173079464777,1.0
0,0.2973105162241195,0.5907458701936963,1.0
0,0.2983105162241195,0.5913860212732696,1.0
0,0.27027933572106255,0.58603119316541,1.0
0,0.27127933572106255,0.5856587633874871,1.0
0,0.280221471677138,0.5845859138426113,1.0
0,0.281221471677138,0.5846770672494943,1.0
0,0.2782665699598333,0.58451578872568,1.0
0,0.2792665699598333,0.5845330698465514,1.0
