,E,OBJ,Success
0,0.166,1.7279015255187875,1.0
0,0.167,1.7057368802498827,1.0
0,0.37,0.8144854657926295,1.0
0,0.371,0.8175664477074618,1.0
0,0.34510379496411664,0.7400545537936768,1.0
0,0.34610379496411664,0.7429277005224,1.0
0,0.2455189748205832,0.7066257718701882,1.0
0,0.24651897482058321,0.7021487602672676,1.0
0,0.3061764974399159,0.647092302617879,1.0
0,0.3071764974399159,0.6487597992296423,1.0
0,0.23088355025557666,0.7908181573121642,1.0
0,0.23188355025557666,0.7838767133571276,1.0
0,0.28609410809654034,0.6275583449168816,1.0
0,0.28709410809654035,0.6277928021414586,1.0
0,0.2828084613024433,0.6273905384575515,1.0
0,0.2838084613024433,0.6273423534365967,1.0
0,0.365,0.7991515468550301,1.0
0,0.366,0.8022075443621185,1.0
0,0.12,3.2041518369817923,1.0
0,0.121,3.158221661866027,1.0
0,0.3007829758668848,0.6390820505880616,1.0
0,0.3017829758668848,0.6404364237876962,1.0
0,0.24967074382765045,0.6890249171085844,1.0
0,0.2506707438276504,0.6851643180644453,1.0
0,0.2849290444994721,0.6273919354384477,1.0
0,0.2859290444994721,0.627527697614175,1.0
0,0.28316280065788096,0.6273635088061718,1.0
0,0.28416280065788097,0.6273461627258267,1.0
0,0.193,1.2198046249078591,1.0
0,0.194,1.2041613786089502,1.0
0,0.37,0.8144854657926295,1.0
0,0.371,0.8175664477074618,1.0
0,0.34087549923552457,0.7280582527982826,1.0
0,0.34187549923552457,0.7308713033242848,1.0
0,0.22437749617762287,0.8405910873284138,1.0
0,0.22537749617762287,0.832400331623341,1.0
0,0.29062938967677526,0.6292875496802625,1.0
0,0.29162938967677526,0.629893709547082,1.0
0,0.27118909148582226,0.6348423722883334,1.0
0,0.27218909148582227,0.6336648412636153,1.0
0,0.28402366585526295,0.6273433155070145,1.0
0,0.28502366585526295,0.6274011104413855,1.0
0,0.28332745544473886,0.6273546621664626,1.0
0,0.28432745544473886,0.6273516965719905,1.0
0,0.2838724331447032,0.6273422239594878,1.0
0,0.2848724331447032,0.6273868270667994,1.0
0,0.167,1.7057368802498827,1.0
0,0.168,1.6838678635797022,1.0
0,0.37,0.8144854657926295,1.0
0,0.371,0.8175664477074618,1.0
0,0.34493229001276765,0.7395630368242923,1.0
0,0.34593229001276765,0.7424340322972519,1.0
0,0.24466145006383827,0.7105889135632575,1.0
0,0.24566145006383827,0.7059785139402939,1.0
0,0.30645321974950784,0.6475482092116465,1.0
0,0.30745321974950784,0.6492307895907569,1.0
0,0.22999265897794025,0.797158153815133,1.0
0,0.23099265897794025,0.7900517983838361,1.0
0,0.2861604665690635,0.627571277305268,1.0
0,0.2871604665690635,0.6278113615957771,1.0
0,0.2827830076710443,0.6273929146115673,1.0
0,0.2837830076710443,0.6273424521656052,1.0
0,0.198,1.1437466336211073,1.0
0,0.199,1.1291986800163651,1.0
0,0.37,0.8144854657926295,1.0
0,0.371,0.8175664477074618,1.0
0,0.3399398248542718,0.7254414244023376,1.0
0,0.3409398248542718,0.72823871878698,1.0
0,0.21969912427135913,0.8817695210419918,1.0
0,0.22069912427135913,0.8725595443213783,1.0
0,0.2911458597997133,0.6295905507181131,1.0
0,0.2921458597997133,0.6302390283778542,1.0
0,0.2701242528730447,0.6362177949729311,1.0
0,0.2711242528730447,0.6349225370771319,1.0
0,0.2840438120882554,0.6273436476647467,1.0
0,0.2850438120882554,0.6274031454760165,1.0
0,0.28332637447903647,0.6273546909068415,1.0
0,0.28432637447903647,0.6273516868220876,1.0
0,0.28388316201280756,0.6273422193584558,1.0
0,0.28488316201280756,0.6273877328672094,1.0
