,E1,E2,G12,OBJ,Success
0,0.223756,0.23479667,0.27276717,1.7551082341193192,1.0
0,0.23375600000000002,0.23479667,0.27276717,1.7336263333522046,1.0
0,0.223756,0.24479667000000002,0.27276717,1.7551082341193192,0.0
0,0.223756,0.23479667,0.28276717,1.7552002755056328,1.0
0,0.4,0.23479667,0.26356303136862175,1.7552002755056328,0.0
0,0.41000000000000003,0.23479667,0.26356303136862175,1.7552002755056328,0.0
0,0.4,0.24479667000000002,0.26356303136862175,1.7552002755056328,0.0
0,0.4,0.23479667,0.27356303136862176,1.7552002755056328,0.0
0,0.2824754562545861,0.23479667,0.2697006144535623,1.7552002755056328,0.0
0,0.2924754562545861,0.23479667,0.2697006144535623,1.7552002755056328,0.0
0,0.2824754562545861,0.24479667000000002,0.2697006144535623,1.7552002755056328,0.0
0,0.2824754562545861,0.23479667,0.2797006144535623,1.7552002755056328,0.0
0,0.2433006360696645,0.23479667,0.27174647403369745,1.7208205315420595,1.0
0,0.2533006360696645,0.23479667,0.27174647403369745,1.7552002755056328,0.0
0,0.2433006360696645,0.24479667000000002,0.27174647403369745,1.706949610209203,1.0
0,0.2433006360696645,0.23479667,0.28174647403369746,1.7209512900804214,1.0
0,0.23127395049818925,0.23479667,0.2723745537486146,1.7381469590371526,1.0
0,0.24127395049818925,0.23479667,0.2723745537486146,1.7229557625811394,1.0
0,0.23127395049818925,0.24479667000000002,0.2723745537486146,1.7090785111481337,1.0
0,0.23127395049818925,0.23479667,0.2823745537486146,1.7382563002709457,1.0
0,0.27397146664712235,0.24010514541440744,0.2701366237489395,1.7552002755056328,0.0
0,0.28397146664712236,0.24010514541440744,0.2701366237489395,1.7552002755056328,0.0
0,0.27397146664712235,0.2501051454144074,0.2701366237489395,1.7552002755056328,0.0
0,0.27397146664712235,0.24010514541440744,0.2801366237489395,1.7552002755056328,0.0
0,0.24126416345082713,0.2360387281951135,0.27185093084765083,1.7196359775244128,1.0
0,0.25126416345082714,0.2360387281951135,0.27185093084765083,1.7135785096241827,1.0
