,E,G,OBJ,Success
0,0.166,0.6,1.0101411222473822,1.0
0,0.167,0.6,0.9671350599377017,1.0
0,0.166,0.601,1.0190307294354217,1.0
0,0.25,0.2,1.0190307294354217,0.0
0,0.251,0.2,1.0190307294354217,0.0
0,0.25,0.201,1.0190307294354217,0.0
0,0.19393072517323823,0.46699654679410374,1.0190307294354217,0.0
0,0.19493072517323823,0.46699654679410374,1.0190307294354217,0.0
0,0.19393072517323823,0.46799654679410374,1.0190307294354217,0.0
0,0.17524130925839385,0.5559937654362198,1.0190307294354217,0.0
0,0.17624130925839385,0.5559937654362198,1.0190307294354217,0.0
0,0.17524130925839385,0.5569937654362198,1.0190307294354217,0.0
0,0.16901252089072827,0.5856546624251034,0.798545488100333,1.0
0,0.17001252089072827,0.5856546624251034,0.777588859865979,1.0
0,0.16901252089072827,0.5866546624251034,0.8037801900828351,1.0
0,0.1720024455367569,0.5658731094272719,1.0190307294354217,0.0
0,0.1730024455367569,0.5658731094272719,1.0190307294354217,0.0
0,0.1720024455367569,0.5668731094272719,1.0190307294354217,0.0
0,0.16928534136339382,0.5838496628756682,0.7838345486075294,1.0
0,0.17028534136339382,0.5838496628756682,0.7654939902145645,1.0
0,0.16928534136339382,0.5848496628756682,0.7885120182170018,1.0
0,0.17119033100639466,0.5686622387350224,1.0190307294354217,0.0
0,0.17219033100639466,0.5686622387350224,1.0190307294354217,0.0
0,0.17119033100639466,0.5696622387350224,1.0190307294354217,0.0
0,0.16940209840011128,0.5829188238842079,0.7773778789343243,1.0
0,0.17040209840011128,0.5829188238842079,0.7602960739088508,1.0
0,0.16940209840011128,0.5839188238842079,0.7818004079647695,1.0
0,0.16963133265329244,0.5810912665305931,0.7657934704671426,1.0
0,0.17063133265329244,0.5810912665305931,0.7513240141908175,1.0
0,0.16963133265329244,0.5820912665305931,0.7697186806173173,1.0
0,0.17092415456323273,0.5666960397146047,1.0190307294354217,0.0
0,0.17192415456323273,0.5666960397146047,1.0190307294354217,0.0
0,0.17092415456323273,0.5676960397146047,1.0190307294354217,0.0
0,0.16968705240280205,0.5804708419955869,0.7625634841066115,1.0
0,0.17068705240280205,0.5804708419955869,0.7489025030722745,1.0
0,0.16968705240280205,0.5814708419955869,0.7663230350782841,1.0
0,0.16981304366656075,0.5790679629101576,0.7558187073116257,1.0
0,0.17081304366656075,0.5790679629101576,0.7439005228924179,1.0
0,0.16981304366656075,0.5800679629101576,0.7591898450083772,1.0
0,0.17061682428098365,0.566550037555394,1.0190307294354217,0.0
0,0.17161682428098365,0.566550037555394,1.0190307294354217,0.0
0,0.17061682428098365,0.567550037555394,1.0190307294354217,0.0
0,0.16983703705085054,0.578694294538268,0.7542852940860836,1.0
0,0.17083703705085054,0.578694294538268,0.7427557958769049,1.0
0,0.16983703705085054,0.579694294538268,0.7575589324837537,1.0
0,0.16993451544379817,0.5771761847148594,0.7485391157583838,1.0
0,0.17093451544379817,0.5771761847148594,0.7383820071551661,1.0
0,0.16993451544379817,0.5781761847148594,0.751420508131982,1.0
0,0.1706258592718257,0.5660127327255202,1.0190307294354217,0.0
0,0.1716258592718257,0.5660127327255202,1.0190307294354217,0.0
0,0.1706258592718257,0.5670127327255202,1.0190307294354217,0.0
0,0.16995008130877381,0.5769248354161696,0.747664977407839,1.0
0,0.17095008130877382,0.5769248354161696,0.737702155316373,1.0
0,0.16995008130877381,0.5779248354161696,0.7504864421502516,1.0
0,0.17012114967609251,0.5741625145158654,0.7390680287118299,1.0
0,0.17112114967609252,0.5741625145158654,0.7309088271194114,1.0
0,0.17012114967609251,0.5751625145158654,0.7413837592207229,1.0
0,0.17088204356083017,0.5618204431164884,1.0190307294354217,0.0
0,0.17188204356083017,0.5618204431164884,1.0190307294354217,0.0
0,0.17088204356083017,0.5628204431164884,1.0190307294354217,0.0
0,0.17013598642184735,0.5739218552345731,0.7383916352307958,1.0
0,0.17113598642184735,0.5739218552345731,0.7303749258453911,1.0
0,0.17013598642184735,0.5749218552345731,0.7406737183425891,1.0
0,0.17021362371754406,0.5726625402815115,0.735012189432211,1.0
0,0.17121362371754406,0.5726625402815115,0.7277395782856944,1.0
0,0.17021362371754406,0.5736625402815115,0.7371270089979942,1.0
0,0.1705478336391871,0.567241491699,1.0190307294354217,0.0
0,0.1715478336391871,0.567241491699,1.0190307294354217,0.0
0,0.1705478336391871,0.568241491699,1.0190307294354217,0.0
0,0.17021628375620373,0.5726193931519035,0.7349013406438338,1.0
0,0.17121628375620374,0.5726193931519035,0.7276540328405237,1.0
0,0.17021628375620373,0.5736193931519035,0.7370102744481214,1.0
0,0.17023253522036405,0.5723557864453256,0.7342295173391833,1.0
0,0.17123253522036405,0.5723557864453256,0.7271391369268024,1.0
0,0.17023253522036405,0.5733557864453256,0.7363043159268755,1.0
0,0.17088137344851784,0.5563974581731984,1.0190307294354217,0.0
0,0.17188137344851784,0.5563974581731984,1.0190307294354217,0.0
0,0.17088137344851784,0.5573974581731984,1.0190307294354217,0.0
0,0.17024596498719258,0.5720254781830062,0.7334589789408095,1.0
