,E,G,OBJ,Success
0,0.166,0.6,0.9920228175851473,1.0
0,0.167,0.6,0.9270167120314394,1.0
0,0.166,0.601,1.0057961146798775,1.0
0,0.25,0.2,1.0057961146798775,0.0
0,0.251,0.2,1.0057961146798775,0.0
0,0.25,0.201,1.0057961146798775,0.0
0,0.19392986468080273,0.46700064437712985,1.0057961146798775,0.0
0,0.19492986468080273,0.46700064437712985,1.0057961146798775,0.0
0,0.19392986468080273,0.46800064437712985,1.0057961146798775,0.0
0,0.17524017048776472,0.5559991881535014,1.0057961146798775,0.0
0,0.17624017048776472,0.5559991881535014,1.0057961146798775,0.0
0,0.17524017048776472,0.5569991881535014,1.0057961146798775,0.0
0,0.16901131463621796,0.5856604064942003,0.6651618849441657,1.0
0,0.17001131463621796,0.5856604064942003,0.6243517150962552,1.0
0,0.16901131463621796,0.5866604064942003,0.6744607172725476,1.0
0,0.17415162568474502,0.5561911607442132,1.0057961146798775,0.0
0,0.17515162568474502,0.5561911607442132,1.0057961146798775,0.0
0,0.17415162568474502,0.5571911607442132,1.0057961146798775,0.0
0,0.1697228328103427,0.5815812946017649,0.6021513719766751,1.0
0,0.1707228328103427,0.5815812946017649,0.5689511178961899,1.0
0,0.1697228328103427,0.5825812946017649,0.610073269657289,1.0
0,0.17288814074159786,0.5584508108709033,1.0057961146798775,0.0
0,0.17388814074159786,0.5584508108709033,1.0057961146798775,0.0
0,0.17288814074159786,0.5594508108709033,1.0057961146798775,0.0
0,0.170000497559823,0.5795522597937862,0.5775743945745863,1.0
0,0.171000497559823,0.5795522597937862,0.5486110666629355,1.0
0,0.170000497559823,0.5805522597937862,0.5847541539046952,1.0
0,0.1719473671360403,0.5602009702157025,1.0057961146798775,0.0
0,0.1729473671360403,0.5602009702157025,1.0057961146798775,0.0
0,0.1719473671360403,0.5612009702157025,1.0057961146798775,0.0
0,0.17012101615731012,0.578354341706202,0.5656661673151209,1.0
0,0.17112101615731012,0.578354341706202,0.539304784985609,1.0
0,0.17012101615731012,0.579354341706202,0.5723871356119439,1.0
0,0.17037004897034233,0.5758790315270813,0.544012605248896,1.0
0,0.17137004897034233,0.5758790315270813,0.5238212844080734,1.0
0,0.17037004897034233,0.5768790315270813,0.5495850612471955,1.0
0,0.17121340391013018,0.5631043933592224,1.0057961146798775,0.0
0,0.17221340391013018,0.5631043933592224,1.0057961146798775,0.0
0,0.17121340391013018,0.5641043933592224,1.0057961146798775,0.0
0,0.17039455893241293,0.5755077692243569,0.5414607832992072,1.0
0,0.17139455893241293,0.5755077692243569,0.5221648075305785,1.0
0,0.17039455893241293,0.5765077692243569,0.5468558627818206,1.0
0,0.17046652202780588,0.5744177151300327,0.5344822994969756,1.0
0,0.17146652202780588,0.5744177151300327,0.517924632905086,1.0
0,0.17046652202780588,0.5754177151300327,0.5393394416602324,1.0
0,0.17084947719555757,0.5642072827627381,1.0057961146798775,0.0
0,0.17184947719555757,0.5642072827627381,1.0057961146798775,0.0
0,0.17084947719555757,0.5652072827627381,1.0057961146798775,0.0
0,0.1704736724282242,0.5742270696288923,0.533454864161484,1.0
0,0.1714736724282242,0.5742270696288923,0.5173439743514279,1.0
0,0.1704736724282242,0.5752270696288923,0.5382235172524267,1.0
0,0.17072170357466424,0.5676140102972306,1.0057961146798775,0.0
0,0.17172170357466424,0.5676140102972306,1.0057961146798775,0.0
0,0.17072170357466424,0.5686140102972306,1.0057961146798775,0.0
0,0.17047666935609496,0.5741471648987543,0.5330302841870526,1.0
0,0.17147666935609496,0.5741471648987543,0.5171078843972444,1.0
0,0.17047666935609496,0.5751471648987543,0.5377616181789926,1.0
0,0.1706383919403507,0.5698352828617486,0.5158869691226307,1.0
0,0.1716383919403507,0.5698352828617486,1.0057961146798775,0.0
0,0.1706383919403507,0.5708352828617486,0.5183248282770467,1.0
0,0.1705171927236213,0.573066722230094,0.5276483615316182,1.0
0,0.17151719272362131,0.573066722230094,0.5143440039878938,1.0
0,0.1705171927236213,0.574066722230094,0.5318573599769859,1.0
0,0.17062236262625796,0.5637812540419276,1.0057961146798775,0.0
0,0.17162236262625796,0.5637812540419276,1.0057961146798775,0.0
0,0.17062236262625796,0.5647812540419276,1.0057961146798775,0.0
0,0.17051861646551383,0.5729410198217075,0.527124422361944,1.0
0,0.17151861646551383,0.5729410198217075,0.5141021710294742,1.0
0,0.17051861646551383,0.5739410198217075,0.531277301657335,1.0
0,0.17058708893160496,0.5668955744070527,1.0057961146798775,0.0
0,0.17158708893160496,0.5668955744070527,1.0057961146798775,0.0
0,0.17058708893160496,0.5678955744070527,1.0057961146798775,0.0
0,0.1705192198928529,0.5728877431216226,0.5269045834723656,1.0
0,0.1715192198928529,0.5728877431216226,0.5140024119286032,1.0
0,0.1705192198928529,0.5738877431216226,0.531033656698972,1.0
0,0.17056401345842925,0.5689329117700065,0.5147423586148913,1.0
0,0.17156401345842925,0.5689329117700065,1.0057961146798775,0.0
0,0.17056401345842925,0.5699329117700065,0.5168802975490614,1.0
0,0.17013597219551227,0.4715274922443963,1.0057961146798775,0.0
0,0.17113597219551227,0.4715274922443963,1.0057961146798775,0.0
0,0.17013597219551227,0.4725274922443963,1.0057961146798775,0.0
0,0.17052138512514745,0.559232373418413,1.0057961146798775,0.0
0,0.17152138512514745,0.559232373418413,1.0057961146798775,0.0
0,0.17052138512514745,0.560232373418413,1.0057961146798775,0.0
0,0.17056343507661909,0.5688012947327136,0.514505149015783,1.0
0,0.1715634350766191,0.5688012947327136,1.0057961146798775,0.0
0,0.17056343507661909,0.5698012947327136,0.5165750239165572,1.0
0,0.1705356821086478,0.5624858066652751,1.0057961146798775,0.0
0,0.1715356821086478,0.5624858066652751,1.0057961146798775,0.0
0,0.1705356821086478,0.5634858066652751,1.0057961146798775,0.0
0,0.1705631902838362,0.5687455894870281,0.514407531351176,1.0
0,0.1715631902838362,0.5687455894870281,1.0057961146798775,0.0
0,0.1705631902838362,0.5697455894870281,0.5164484933909508,1.0
0,0.17054503488821188,0.5646141328246712,1.0057961146798775,0.0
