,E,G,OBJ,Success
0,0.166,0.6,0.39063806820506974,1.0
0,0.167,0.6,0.3778780385827011,1.0
0,0.166,0.601,0.3934088454217896,1.0
0,0.25,0.2,0.3934088454217896,0.0
0,0.251,0.2,0.3934088454217896,0.0
0,0.25,0.201,0.3934088454217896,0.0
0,0.19392900952367637,0.46700471655392206,0.3934088454217896,0.0
0,0.19492900952367637,0.46700471655392206,0.3934088454217896,0.0
0,0.19392900952367637,0.46800471655392206,0.3934088454217896,0.0
0,0.175239038882253,0.5560045767511762,0.3934088454217896,0.0
0,0.176239038882253,0.5560045767511762,0.3934088454217896,0.0
0,0.175239038882253,0.5570045767511762,0.3934088454217896,0.0
0,0.16901011630385906,0.5856661128387664,0.3396645907739768,1.0
0,0.17001011630385907,0.5856661128387664,0.33726457510140534,1.0
0,0.16901011630385906,0.5866661128387664,0.3404442500866924,1.0
0,0.16972549471994192,0.5801473313913731,0.33616150136341094,1.0
0,0.17072549471994192,0.5801473313913731,0.33663562972324346,1.0
0,0.16972549471994192,0.5811473313913731,0.33629557940487864,1.0
0,0.16958054873111206,0.5788812446910662,0.3360759525758756,1.0
0,0.17058054873111206,0.5788812446910662,0.3367478082980142,1.0
0,0.16958054873111206,0.5798812446910662,0.3361702924932275,1.0
0,0.16900076477579262,0.5738168978898385,0.33599607084937666,1.0
0,0.17000076477579262,0.5738168978898385,0.3374986233369539,1.0
0,0.16900076477579262,0.5748168978898385,0.33591853683226447,1.0
0,0.155,0.52,0.33448638862881597,1.0
0,0.156,0.52,0.33293733209062737,1.0
0,0.155,0.521,0.3352220731523188,1.0
0,0.25,0.2,0.3934088454217896,0.0
0,0.251,0.2,0.3934088454217896,0.0
0,0.25,0.201,0.3934088454217896,0.0
0,0.1792094841187612,0.43845226402101495,0.3934088454217896,0.0
0,0.1802094841187612,0.43845226402101495,0.3934088454217896,0.0
0,0.1792094841187612,0.43945226402101495,0.3934088454217896,0.0
0,0.15865361465281463,0.507693087485256,0.3934088454217896,0.0
0,0.15965361465281463,0.507693087485256,0.3934088454217896,0.0
0,0.15865361465281463,0.508693087485256,0.3934088454217896,0.0
0,0.15513518060911025,0.5195446547903655,0.3338824237948532,1.0
0,0.15613518060911025,0.5195446547903655,0.3934088454217896,0.0
0,0.15513518060911025,0.5205446547903655,0.3344856891322089,1.0
0,0.15500884881931665,0.5199701934507229,0.3344425278033817,1.0
0,0.15600884881931665,0.5199701934507229,0.3934088454217896,0.0
0,0.15500884881931665,0.5209701934507229,0.33516970356796383,1.0
0,0.15511085943935848,0.5196265787305819,0.33398067408605825,1.0
