,E,G,OBJ,Success
0,0.166,0.6,2.281293369442114,1.0
0,0.167,0.6,2.1638324263069553,1.0
0,0.166,0.601,2.3051167232452423,1.0
0,0.25,0.2,2.3051167232452423,0.0
0,0.251,0.2,2.3051167232452423,0.0
0,0.25,0.201,2.3051167232452423,0.0
0,0.19393138614041308,0.4669933993313663,2.3051167232452423,0.0
0,0.19493138614041308,0.4669933993313663,2.3051167232452423,0.0
0,0.19393138614041308,0.4679933993313663,2.3051167232452423,0.0
0,0.17524218405002928,0.5559895997617653,2.3051167232452423,0.0
0,0.17624218405002928,0.5559895997617653,2.3051167232452423,0.0
0,0.17524218405002928,0.5569895997617653,2.3051167232452423,0.0
0,0.1690134477507116,0.5856502488061354,1.7839135402404935,1.0
0,0.1700134477507116,0.5856502488061354,1.7525913486952596,1.0
0,0.1690134477507116,0.5866502488061354,1.792676922303492,1.0
0,0.17015598599499862,0.5775676757459777,1.727789251520869,1.0
0,0.17115598599499862,0.5775676757459777,1.7328972936002924,1.0
0,0.17015598599499862,0.5785676757459777,1.72852167522411,1.0
0,0.16998162595304853,0.5767663128901362,1.7275257158857187,1.0
0,0.17098162595304853,0.5767663128901362,1.7326423551968269,1.0
0,0.16998162595304853,0.5777663128901362,1.7282629559537397,1.0
0,0.16928418578524815,0.5735608614667705,1.7264707213639638,1.0
0,0.17028418578524815,0.5735608614667705,1.7316377681135613,1.0
0,0.16928418578524815,0.5745608614667705,1.7272257784828973,1.0
0,0.16649442511404663,0.5607390557733077,1.7222613421998687,1.0
0,0.16749442511404664,0.5607390557733077,1.7278876151970095,1.0
0,0.16649442511404663,0.5617390557733077,1.723034257322426,1.0
0,0.15533538242924058,0.5094518329994565,2.3051167232452423,0.0
0,0.15633538242924058,0.5094518329994565,2.3051167232452423,0.0
0,0.15533538242924058,0.5104518329994565,2.3051167232452423,0.0
0,0.16619399468276969,0.5593582704414328,1.7218089837464845,1.0
0,0.1671939946827697,0.5593582704414328,1.7275124338978045,1.0
0,0.16619399468276969,0.5603582704414328,1.7225780648531925,1.0
0,0.16590740484319738,0.5580410967947294,1.721377842822046,1.0
0,0.16690740484319738,0.5580410967947294,1.7271599451114115,1.0
0,0.16590740484319738,0.5590410967947294,1.7221421962026255,1.0
0,0.160621393636219,0.5337464648970929,2.3051167232452423,0.0
0,0.161621393636219,0.5337464648970929,2.3051167232452423,0.0
0,0.160621393636219,0.5347464648970929,2.3051167232452423,0.0
0,0.16583624476119133,0.5577140433832911,1.721270954028458,1.0
0,0.16683624476119133,0.5577140433832911,1.7270732267020998,1.0
0,0.16583624476119133,0.5587140433832911,1.7220340884350804,1.0
0,0.16576685794842363,0.5573951399590011,1.7211667697528137,1.0
0,0.16676685794842364,0.5573951399590011,1.7269888431182872,1.0
0,0.16576685794842363,0.5583951399590011,1.7219283396883889,1.0
0,0.16319412579232132,0.545570802428047,1.7173191348773658,1.0
0,0.16419412579232132,0.545570802428047,2.3051167232452423,0.0
0,0.16319412579232132,0.546570802428047,1.7179806979617442,1.0
0,0.16271054310096444,0.5433482449989078,1.7166026619123187,1.0
0,0.16371054310096445,0.5433482449989078,2.3051167232452423,0.0
0,0.16271054310096444,0.5443482449989078,1.717234178458242,1.0
0,0.1623539043858946,0.541709125072028,1.7160763666846157,1.0
0,0.1633539043858946,0.541709125072028,2.3051167232452423,0.0
0,0.1623539043858946,0.542709125072028,1.7166831389147272,1.0
0,0.16148764901105678,0.5377277949845605,2.3051167232452423,0.0
0,0.16248764901105678,0.5377277949845605,2.3051167232452423,0.0
0,0.16148764901105678,0.5387277949845605,1.7153446385920903,1.0
0,0.1623539043858946,0.541709125072028,1.7160763666846157,1.0
0,0.1633539043858946,0.541709125072028,2.3051167232452423,0.0
0,0.1623539043858946,0.542709125072028,1.7166831389147272,1.0
0,0.14288623593784697,0.5365895796915492,4.204011364054388,1.0
0,0.14388623593784697,0.5365895796915492,4.006125127625025,1.0
0,0.14288623593784697,0.5375895796915492,4.238993902184504,1.0
0,0.15719864580622567,0.5403534116070514,1.9228701333858798,1.0
0,0.15819864580622567,0.5403534116070514,1.840492845055549,1.0
0,0.15719864580622567,0.5413534116070514,1.9430747765770457,1.0
0,0.16074599206571852,0.5412862814165106,1.7325901001797694,1.0
0,0.16174599206571852,0.5412862814165106,1.7176753599701928,1.0
