,E,OBJ,Success
0,0.166,1.573116416768074,1.0
0,0.167,1.5529673938004886,1.0
0,0.37,0.7553180772737669,1.0
0,0.371,0.7582775387172662,1.0
0,0.34387409214148773,0.6814483268494067,1.0
0,0.34487409214148773,0.6841019251814713,1.0
0,0.12,2.8988029689238055,1.0
0,0.121,2.8581062408004327,1.0
0,0.29317961503124185,0.5922387561527407,1.0
0,0.29417961503124185,0.5928964832995229,1.0
0,0.12,2.8988029689238055,1.0
0,0.121,2.8581062408004327,1.0
0,0.28123713841779696,0.5884834451966208,1.0
0,0.28223713841779696,0.5884923445435115,1.0
0,0.2810733349523237,0.5884878068152791,1.0
0,0.2820733349523237,0.5884867529675494,1.0
0,0.28122923336754135,0.5884835926174892,1.0
0,0.28222923336754135,0.5884920565489951,1.0
0,0.28123668456006484,0.5884834573812071,1.0
0,0.28223668456006484,0.5884923384855887,1.0
0,0.2812371187284055,0.5884834458728769,1.0
0,0.2822371187284055,0.5884923503642168,1.0
0,0.2812371377176231,0.5884834456824254,1.0
0,0.2822371377176231,0.588492346601686,1.0
0,0.28123713841631603,0.5884834451966199,1.0
0,0.28223713841631604,0.5884923445435069,1.0
0,0.2812371379551787,0.5884834457370562,1.0
0,0.2822371379551787,0.5884923448795182,1.0
0,0.28123713841573605,0.5884834451966336,1.0
0,0.28223713841573606,0.5884923445435081,1.0
0,0.28123713841628833,0.5884834451966229,1.0
0,0.28223713841628834,0.5884923445435128,1.0
0,0.28123713841631603,0.5884834451966199,1.0
0,0.28223713841631604,0.5884923445435069,1.0
0,0.155,1.8133177305217965,1.0
0,0.156,1.789977163464304,1.0
0,0.37,0.7553180772737669,1.0
0,0.371,0.7582775387172662,1.0
0,0.34580671023499593,0.6865935424338923,1.0
0,0.34680671023499593,0.689282973029248,1.0
0,0.24903355117497966,0.6330828500702421,1.0
0,0.25003355117497966,0.629899256955057,1.0
0,0.3014914294507357,0.5991890409372969,1.0
0,0.3024914294507357,0.6002379438772193,1.0
0,0.2638799975451048,0.5997161554037833,1.0
0,0.26487999754510483,0.5983924213616869,1.0
0,0.28243407242232715,0.5885012113861096,1.0
0,0.28343407242232715,0.5885811008916041,1.0
0,0.28086290449529916,0.5884957972094076,1.0
0,0.28186290449529916,0.5884819302421485,1.0
0,0.193,1.1098092919414915,1.0
0,0.194,1.0955492801232944,1.0
0,0.37,0.7553180772737669,1.0
0,0.371,0.7582775387172662,1.0
0,0.3395795180527038,0.6702819475576045,1.0
0,0.3405795180527038,0.6728468400928012,1.0
0,0.1418313797127028,2.15371535009103,1.0
0,0.1428313797127028,2.125503681084898,1.0
0,0.2971167167149166,0.5951219129221036,1.0
0,0.2981167167149166,0.5959744624870978,1.0
0,0.27597513267542423,0.589483275478839,1.0
0,0.27697513267542423,0.5891502202690283,1.0
0,0.2819141393812321,0.588482869852804,1.0
0,0.2829141393812321,0.5885323269522801,1.0
0,0.2811462528627927,0.5884856714469311,1.0
0,0.2821462528627927,0.5884890504641923,1.0
0,0.2816979853776464,0.5884800309572409,1.0
0,0.2826979853776464,0.5885166167397125,1.0
0,0.167,1.5529673938004886,1.0
0,0.168,1.5330779746719663,1.0
0,0.37,0.7553180772737669,1.0
0,0.371,0.7582775387172662,1.0
0,0.3437067787134392,0.6810061884197322,1.0
0,0.3447067787134392,0.6836565456137532,1.0
0,0.12,2.8988029689238055,1.0
0,0.121,2.8581062408004327,1.0
0,0.29312364428305027,0.5922034741259639,1.0
0,0.29412364428305027,0.5928582657470037,1.0
0,0.12,2.8988029689238055,1.0
0,0.121,2.8581062408004327,1.0
0,0.2812315798749943,0.5884835935539031,1.0
0,0.2822315798749943,0.5884921668241104,1.0
0,0.28107380985598807,0.588487763156801,1.0
0,0.28207380985598807,0.5884867696860503,1.0
0,0.2812241623271436,0.5884837055128289,1.0
0,0.2822241623271436,0.5884918585296215,1.0
0,0.2812310981942517,0.5884835954003544,1.0
0,0.2822310981942517,0.5884921353962986,1.0
0,0.28123151584113043,0.5884836066749239,1.0
0,0.28223151584113043,0.5884921550608191,1.0
0,0.2812315794434757,0.5884835941189589,1.0
0,0.2822315794434757,0.5884921639798373,1.0
0,0.281231579874526,0.5884835935287405,1.0
0,0.282231579874526,0.5884921668241111,1.0
0,0.2812315798740785,0.588483593528744,1.0
0,0.2822315798740785,0.5884921668241148,1.0
0,0.28123157987448316,0.588483593528746,1.0
0,0.28223157987448316,0.588492166824116,1.0
0,0.281231579874526,0.5884835935287405,1.0
0,0.282231579874526,0.5884921668241111,1.0
0,0.198,1.0407272361166409,1.0
0,0.199,1.0276158020176285,1.0
0,0.37,0.7553180772737669,1.0
0,0.371,0.7582775387172662,1.0
0,0.3383261354704611,0.6670994220993971,1.0
0,0.3393261354704611,0.6696355853325964,1.0
0,0.14855427081692046,1.9718653368854322,1.0
0,0.14955427081692046,1.9463089728592442,1.0
0,0.29736764677398553,0.5953313614572644,1.0
0,0.29836764677398553,0.5961958078461235,1.0
0,0.2761879728557222,0.5894065381102968,1.0
0,0.2771879728557222,0.5890883442611109,1.0
0,0.2818864445901986,0.5884823330666822,1.0
0,0.2828864445901986,0.5885301795236499,1.0
0,0.28114157666707107,0.5884857856626791,1.0
0,0.28214157666707107,0.5884888968533415,1.0
0,0.28168442497526247,0.5884799322735486,1.0
0,0.28268442497526247,0.5885156961504143,1.0
