,E,OBJ,Success
0,0.166,1.6315739697587275,1.0
0,0.167,1.613621598832099,1.0
0,0.37,0.8697276556330213,1.0
0,0.371,0.8713666077513842,1.0
0,0.35293396360326473,0.8437172300219896,1.0
0,0.35393396360326473,0.8451343591930676,1.0
0,0.24390656896933777,0.8536311867957974,1.0
0,0.24490656896933777,0.8504984205956836,1.0
0,0.29676138872235935,0.795604650178334,1.0
0,0.29776138872235935,0.7957500952319643,1.0
0,0.29033681908748893,0.7953381558498791,1.0
0,0.29133681908748893,0.7953030352901087,1.0
0,0.2915864173781663,0.795298675509741,1.0
0,0.2925864173781663,0.7952986272087236,1.0
0,0.155,1.8467015746467175,1.0
0,0.156,1.825735830031705,1.0
0,0.37,0.8697276556330213,1.0
0,0.371,0.8713666077513842,1.0
0,0.35441143848978346,0.845815685412622,1.0
0,0.35541143848978346,0.8472525700461193,1.0
0,0.24356250845402633,0.8547360128768219,1.0
0,0.24456250845402633,0.8515629901087074,1.0
0,0.2969208406160949,0.7956261358850041,1.0
0,0.2979208406160949,0.7957758642207622,1.0
0,0.29023325220396123,0.7953433717094216,1.0
0,0.29123325220396123,0.7953053193344521,1.0
0,0.29158844263280725,0.7952985956113345,1.0
0,0.29258844263280726,0.7952986955955643,1.0
0,0.193,1.2249976091849641,1.0
0,0.194,1.2127047317418678,1.0
0,0.37,0.8697276556330213,1.0
0,0.371,0.8713666077513842,1.0
0,0.34917757149766343,0.8385131183181733,1.0
0,0.35017757149766343,0.8398799952726614,1.0
0,0.24456788478099992,0.8515463327102372,1.0
0,0.24556788478099992,0.8484904318687846,1.0
0,0.296405134700259,0.7955595863851312,1.0
0,0.297405134700259,0.795695162466284,1.0
0,0.29059446703257985,0.7953263344841659,1.0
0,0.29159446703257985,0.7952986104573998,1.0
0,0.29158096427376756,0.7952985776989704,1.0
0,0.29258096427376756,0.7952986774599436,1.0
0,0.167,1.613621598832099,1.0
0,0.168,1.59592553096186,1.0
0,0.37,0.8697276556330213,1.0
0,0.371,0.8713666077513842,1.0
0,0.3527925039527348,0.8435179015923604,1.0
0,0.3537925039527348,0.8449331825688621,1.0
0,0.24391193220674678,0.853614324780464,1.0
0,0.24491193220674679,0.8504817655281799,1.0
0,0.2967509373404485,0.7956033716808646,1.0
0,0.2977509373404485,0.7957484475496468,1.0
0,0.29035017661701656,0.7953374870124892,1.0
0,0.29135017661701657,0.7953028417687336,1.0
0,0.2915840656818756,0.7952987377801952,1.0
0,0.2925840656818756,0.7952985781156706,1.0
0,0.198,1.1653979703632804,1.0
0,0.199,1.1540537092845895,1.0
0,0.37,0.8697276556330213,1.0
0,0.371,0.8713666077513842,1.0
0,0.3482873653786737,0.8373085282131711,1.0
0,0.3492873653786737,0.8386625513075103,1.0
0,0.24510584915032713,0.8498878570417614,1.0
0,0.24610584915032713,0.846894951243876,1.0
0,0.2962582047805991,0.7955420102307273,1.0
0,0.2972582047805991,0.7956735568867638,1.0
0,0.290659518475805,0.7953235467509999,1.0
0,0.291659518475805,0.7952976988986354,1.0
