,E,G,OBJ,Success
0,0.166,0.42,30.0,0.0
0,0.17600000000000002,0.42,30.0,0.0
0,0.166,0.43,30.0,0.0
0,0.155,0.52,0.5269649004700053,1.0
0,0.165,0.52,30.0,0.0
0,0.155,0.53,0.5971004565962897,1.0
0,0.12,0.2,30.0,0.0
0,0.13,0.2,30.0,0.0
0,0.12,0.21000000000000002,30.0,0.0
0,0.14751782229721602,0.4515915181459751,30.0,0.0
0,0.15751782229721603,0.4515915181459751,30.0,0.0
0,0.14751782229721602,0.4615915181459751,30.0,0.0
0,0.15431029041043962,0.5136940837525907,30.0,0.0
0,0.16431029041043962,0.5136940837525907,30.0,0.0
0,0.15431029041043962,0.5236940837525907,0.5719685458937891,1.0
0,0.15499020305318836,0.5199104279148652,0.5266920653015392,1.0
0,0.16499020305318837,0.5199104279148652,30.0,0.0
0,0.15499020305318836,0.5299104279148652,0.5967333588738205,1.0
0,0.1545414607089742,0.5158076407677641,0.5146753803582462,1.0
0,0.1645414607089742,0.5158076407677641,30.0,0.0
0,0.1545414607089742,0.5258076407677641,0.5802189577496106,1.0
0,0.15438888831194136,0.5144126931377497,30.0,0.0
0,0.16438888831194137,0.5144126931377497,30.0,0.0
0,0.15438888831194136,0.5244126931377497,0.5747514509068428,1.0
0,0.15454104897640697,0.5158038763557209,0.5146647672818802,1.0
0,0.16454104897640698,0.5158038763557209,30.0,0.0
0,0.15454104897640697,0.5258038763557209,0.5802040766589154,1.0
0,0.15444062293785968,0.5148856954318599,0.5121054178666302,1.0
0,0.1644406229378597,0.5148856954318599,30.0,0.0
0,0.15444062293785968,0.5248856954318599,0.5765959464160599,1.0
0,0.15444062293785968,0.5148856954318599,0.5121054178666302,1.0
0,0.1644406229378597,0.5148856954318599,30.0,0.0
0,0.15444062293785968,0.5248856954318599,0.5765959464160599,1.0
0,0.12,0.36697084492793375,30.0,0.0
0,0.13,0.36697084492793375,30.0,0.0
0,0.12,0.37697084492793376,30.0,0.0
0,0.14715301754458374,0.48358704371400557,30.0,0.0
0,0.15715301754458375,0.48358704371400557,30.0,0.0
0,0.14715301754458374,0.4935870437140056,0.5837976014432439,1.0
0,0.15277014547353604,0.5077113645595228,30.0,0.0
0,0.16277014547353605,0.5077113645595228,30.0,0.0
0,0.15277014547353604,0.5177113645595228,0.5786854255737026,1.0
0,0.1543853794022221,0.5146484366769912,0.5121096373807544,1.0
0,0.16438537940222211,0.5146484366769912,30.0,0.0
0,0.1543853794022221,0.5246484366769912,0.5766685391426273,1.0
