,E,G,OBJ,Success
0,0.166,0.42,30.0,0.0
0,0.17600000000000002,0.42,30.0,0.0
0,0.166,0.43,30.0,0.0
0,0.155,0.52,0.5844190375683799,1.0
0,0.165,0.52,30.0,0.0
0,0.155,0.53,0.6526301491077762,1.0
0,0.12,0.2,30.0,0.0
0,0.13,0.2,30.0,0.0
0,0.12,0.21000000000000002,30.0,0.0
0,0.14751928222886249,0.451604866092457,30.0,0.0
0,0.1575192822288625,0.451604866092457,30.0,0.0
0,0.14751928222886249,0.461604866092457,30.0,0.0
0,0.15431079365362788,0.513698684833169,30.0,0.0
0,0.16431079365362788,0.513698684833169,30.0,0.0
0,0.15431079365362788,0.5236986848331691,0.6283373595804291,1.0
0,0.1549902238228933,0.51991061780931,0.5841488135797965,1.0
0,0.1649902238228933,0.51991061780931,30.0,0.0
0,0.1549902238228933,0.52991061780931,0.6522775787251888,1.0
0,0.1545417999111781,0.5158107420450571,0.5721976565425761,1.0
0,0.16454179991117812,0.5158107420450571,30.0,0.0
0,0.1545417999111781,0.5258107420450571,0.6363394150435913,1.0
0,0.15438933578119496,0.514416784285211,30.0,0.0
0,0.16438933578119497,0.514416784285211,30.0,0.0
0,0.15438933578119496,0.524416784285211,0.6310399219802207,1.0
0,0.154541388931858,0.5158069845198446,0.5721871364176668,1.0
0,0.16454138893185802,0.5158069845198446,30.0,0.0
0,0.154541388931858,0.5258069845198446,0.6363250661967994,1.0
0,0.1544410338524204,0.5148894523649864,0.569639415533943,1.0
0,0.1644410338524204,0.5148894523649864,30.0,0.0
0,0.1544410338524204,0.5248894523649864,0.6328291418536682,1.0
0,0.1544410338524204,0.5148894523649864,0.569639415533943,1.0
0,0.1644410338524204,0.5148894523649864,30.0,0.0
0,0.1544410338524204,0.5248894523649864,0.6328291418536682,1.0
0,0.12,0.35249037137927625,30.0,0.0
0,0.13,0.35249037137927625,30.0,0.0
0,0.12,0.36249037137927625,30.0,0.0
0,0.14715138218141366,0.4805167114899548,30.0,0.0
0,0.15715138218141367,0.4805167114899548,30.0,0.0
0,0.14715138218141366,0.4905167114899548,0.6141950267504214,1.0
0,0.1526589160471039,0.506486269840565,30.0,0.0
0,0.16265891604710392,0.506486269840565,30.0,0.0
0,0.1526589160471039,0.516486269840565,0.6291340737886946,1.0
0,0.15437549329883843,0.514580410374127,30.0,0.0
0,0.16437549329883844,0.514580410374127,30.0,0.0
0,0.15437549329883843,0.5245804103741271,0.6327028299774327,1.0
0,0.1544409610277617,0.5148891089764083,0.5696392604390407,1.0
