,E1,E2,G12,OBJ,Success
0,0.22454522,0.22144314,0.27924031,1.501953796971406,1.0
0,0.34281612,0.24753703,0.47521649,1.7960065368333873,1.0
0,0.31248343,0.23532769,0.47470262,1.6790439352533506,1.0
0,0.29993751,0.23220076,0.44900705,1.6391153145595565,1.0
0,0.2800472,0.24353683,0.32121494,1.6304063031327376,1.0
0,0.20250671690235036,0.20999487086089647,0.28066501103832026,1.557169758054727,1.0
0,0.2340354824227018,0.22920310328601134,0.2595059861981756,1.5091700359657294,1.0
0,0.22260724286362923,0.2490897472561809,0.27932770423980763,1.7960065368333873,0.0
0,0.22882869665704011,0.22114578649529718,0.26876531035743895,1.5027457116571312,1.0
0,0.22653511887864294,0.2104503543147446,0.2793141526641706,1.7960065368333873,0.0
0,0.2335107052091964,0.22976374196676377,0.25981359191397907,1.509252717947263,1.0
0,0.22489556040569814,0.22329593598843667,0.27744350343392465,1.5012305907322667,1.0
0,0.22489556040569814,0.22329593598843667,0.27744350343392465,1.5012305907322667,1.0
0,0.23489556040569814,0.22329593598843667,0.27744350343392465,1.5057078293808124,1.0
0,0.22489556040569814,0.23329593598843668,0.27744350343392465,1.5048695054727854,1.0
0,0.22489556040569814,0.22329593598843667,0.28744350343392466,1.5012856520689735,1.0
0,0.2,0.18,0.27193736976324934,1.7960065368333873,0.0
0,0.21000000000000002,0.18,0.27193736976324934,1.7960065368333873,0.0
0,0.2,0.19,0.27193736976324934,1.7031440938673637,1.0
0,0.2,0.18,0.28193736976324935,1.7960065368333873,0.0
0,0.22426055339420653,0.22219159358867865,0.27730305937763067,1.5015228589863447,1.0
0,0.23426055339420654,0.22219159358867865,0.27730305937763067,1.5049731038773175,1.0
0,0.22426055339420653,0.23219159358867866,0.27730305937763067,1.5033593189635968,1.0
0,0.22426055339420653,0.22219159358867865,0.2873030593776307,1.5015747747943438,1.0
0,0.22480042586112023,0.2231304872463633,0.27742246259328446,1.5012558037862098,1.0
0,0.23480042586112024,0.2231304872463633,0.27742246259328446,1.5055823502994272,1.0
0,0.22480042586112023,0.23313048724636332,0.27742246259328446,1.504627015000331,1.0
0,0.22480042586112023,0.2231304872463633,0.28742246259328447,1.5013104663267074,1.0
