,E1,E2,G12,OBJ,Success
0,1.2875,0.50125,0.08557500000000001,6.621251301642216,1.0
0,1.6675000000000002,0.45375,0.155225,7.166497286389603,1.0
0,1.5725,0.07375000000000001,0.19502500000000003,5.508425031389554,1.0
0,0.6224999999999999,0.35875,0.16517500000000002,4.084954137937866,1.0
0,1.3825,0.8337500000000001,0.11542500000000001,7.712395030274334,1.0
0,1.0025,0.78625,0.06567500000000001,7.001002536312845,1.0
0,1.8575000000000002,0.12125000000000001,0.035825,6.396956065272208,1.0
0,1.4775000000000003,0.26375,0.05572500000000001,6.146025424940737,1.0
0,1.9525000000000001,0.69125,0.175125,8.126594255807934,1.0
0,1.7625,0.40624999999999994,0.075625,7.180083657948181,1.0
0,0.9075,0.54875,0.005975,5.945712301402475,1.0
0,1.1925000000000001,0.31124999999999997,0.14527500000000002,5.6598078156446014,1.0
0,0.5275,0.9762500000000001,0.015925,6.852046717914685,1.0
0,0.8124999999999999,0.88125,0.025875000000000002,6.965961268969929,1.0
0,0.7175,0.7387500000000001,0.13532500000000003,6.320191685923935,1.0
0,0.24250000000000002,0.5962500000000001,0.095525,4.483108723980823,1.0
0,0.3375,0.16875,0.12537500000000001,2.185882973096531,1.0
0,0.4325,0.21625,0.18507500000000002,2.2552738578145393,1.0
0,0.14750000000000002,0.9287500000000001,0.045775,7.15273399060706,1.0
0,1.0975,0.64375,0.10547500000000001,6.731162516268999,1.0
0,0.3071390012003908,0.05,0.2,8.126594255807934,0.0
0,0.3785325812069085,0.20284898395743653,0.138352274901466,2.0145197361807976,1.0
0,0.33993909726701144,0.2061199882977866,0.10350927991754784,1.942481839013803,1.0
0,0.3793705638814273,0.17992018969710227,0.0837939704138963,1.9599809334716043,1.0
0,0.4588597262923962,0.2380178611034618,0.11835353844877561,2.4256134297729366,1.0
0,0.4058670489476271,0.30745361478772215,0.19625057620474076,2.77727898398588,1.0
0,0.31072024529137204,0.1776839585972792,0.018633802304959493,2.0932446368499598,1.0
0,0.20819625292950333,0.26108264860003744,0.021280714260343395,1.8673302634232263,1.0
0,0.1,0.3013857886046368,0.001,8.126594255807934,0.0
0,0.2537250719865488,0.2451516697429561,0.03247701357305016,1.846603857878104,1.0
0,0.2224025089355417,0.20982351920437017,0.020736713380531808,2.300499958351928,1.0
0,0.24559126114549626,0.27682394033654195,0.001,8.126594255807934,0.0
0,0.3282137417127844,0.1847296425789478,0.06552257663854279,2.0037921035060893,1.0
0,0.22194931883968574,0.2411321332654576,0.044691322975253626,1.9453923081192477,1.0
0,0.2646160750511203,0.22069988378408453,0.04171062744622525,1.9313239890519613,1.0
0,0.4212178800421153,0.2263499822944537,0.14334161858606004,2.21972557139784,1.0
0,0.3609765647485449,0.1851901223363365,0.10654499561891442,1.9911065462204949,1.0
0,0.3884262240388517,0.21907432365765223,0.09341170273050117,2.0141123403130656,1.0
0,0.3564095786447126,0.20729831023311535,0.050760573810240836,1.871025084345597,1.0
