,E1,E2,G12,OBJ,Success
0,0.223756,0.23479667,0.27276717,0.3290939886393274,1.0
0,0.23375600000000002,0.23479667,0.27276717,0.3273225136724336,1.0
0,0.223756,0.24479667000000002,0.27276717,0.3290939886393274,0.0
0,0.223756,0.23479667,0.28276717,0.3291272341524835,1.0
0,0.4,0.23479667,0.269442618684385,0.3291272341524835,0.0
0,0.41000000000000003,0.23479667,0.269442618684385,0.3291272341524835,0.0
0,0.4,0.24479667000000002,0.269442618684385,0.3291272341524835,0.0
0,0.4,0.23479667,0.279442618684385,0.3291272341524835,0.0
0,0.282379195729062,0.23479667,0.2716613404541056,0.3291272341524835,0.0
0,0.292379195729062,0.23479667,0.2716613404541056,0.3291272341524835,0.0
0,0.282379195729062,0.24479667000000002,0.2716613404541056,0.3291272341524835,0.0
0,0.282379195729062,0.23479667,0.2816613404541056,0.3291272341524835,0.0
0,0.2431727906761101,0.23479667,0.2724009043853562,0.32621106443224435,1.0
0,0.2531727906761101,0.23479667,0.2724009043853562,0.3291272341524835,0.0
0,0.2431727906761101,0.24479667000000002,0.2724009043853562,0.3290449411265889,1.0
0,0.2431727906761101,0.23479667,0.2824009043853562,0.32623721726893706,1.0
0,0.23109605146884657,0.23479667,0.27262871207934775,0.32773345893477546,1.0
0,0.24109605146884658,0.23479667,0.27262871207934775,0.32641052791211117,1.0
0,0.23109605146884657,0.24479667000000002,0.27262871207934775,0.3293248386369686,1.0
0,0.23109605146884657,0.23479667,0.28262871207934775,0.3277640689133733,1.0
0,0.27961330683327357,0.22722463321622446,0.2716860009772624,0.3293248386369686,0.0
0,0.2896133068332736,0.22722463321622446,0.2716860009772624,0.3293248386369686,0.0
0,0.27961330683327357,0.23722463321622447,0.2716860009772624,0.3293248386369686,0.0
0,0.27961330683327357,0.22722463321622446,0.28168600097726243,0.3293248386369686,0.0
0,0.24250648995020796,0.23301585492192317,0.2724070023607076,0.3259961917647711,1.0
0,0.25250648995020797,0.23301585492192317,0.2724070023607076,0.3293248386369686,0.0
0,0.24250648995020796,0.24301585492192318,0.2724070023607076,0.32840878145803354,1.0
0,0.24250648995020796,0.23301585492192317,0.2824070023607076,0.32602350504629646,1.0
0,0.23506113501651218,0.2341778436000285,0.2725516688036512,0.3270829435243603,1.0
0,0.2450611350165122,0.2341778436000285,0.2725516688036512,0.3259322646582109,1.0
0,0.23506113501651218,0.2441778436000285,0.2725516688036512,0.32896439310652437,1.0
0,0.23506113501651218,0.2341778436000285,0.28255166880365123,0.3271124464332862,1.0
0,0.2410486989566395,0.23324337082205898,0.27243532786559926,0.3261948460854126,1.0
0,0.2510486989566395,0.23324337082205898,0.27243532786559926,0.3293248386369686,0.0
0,0.2410486989566395,0.243243370822059,0.27243532786559926,0.32850488315324167,1.0
0,0.2410486989566395,0.23324337082205898,0.2824353278655993,0.3262225973459973,1.0
0,0.24231217148705458,0.23304618199916016,0.27241077805187514,0.32602230620015893,1.0
0,0.2523121714870546,0.23304618199916016,0.27241077805187514,0.3293248386369686,0.0
0,0.24231217148705458,0.24304618199916017,0.27241077805187514,0.3284212066028308,1.0
0,0.24231217148705458,0.23304618199916016,0.28241077805187514,0.32604968882434926,1.0
0,0.24250648995020796,0.23301585492192317,0.2724070023607076,0.3259961917647711,1.0
0,0.25250648995020797,0.23301585492192317,0.2724070023607076,0.3293248386369686,0.0
0,0.24250648995020796,0.24301585492192318,0.2724070023607076,0.32840878145803354,1.0
0,0.24250648995020796,0.23301585492192317,0.2824070023607076,0.32602350504629646,1.0
0,0.23535391006465298,0.23251917073997885,0.2724749913037796,0.326937756895322,1.0
0,0.24535391006465299,0.23251917073997885,0.2724749913037796,0.3256199268528356,1.0
0,0.23535391006465298,0.24251917073997886,0.2724749913037796,0.3284911430521461,1.0
0,0.23535391006465298,0.23251917073997885,0.2824749913037796,0.3269679204520224,1.0
0,0.2409720919737084,0.23290930438827953,0.2724215876010465,0.3261641427433249,1.0
0,0.2509720919737084,0.23290930438827953,0.2724215876010465,0.3293248386369686,0.0
0,0.2409720919737084,0.24290930438827954,0.2724215876010465,0.3283972537008494,1.0
0,0.2409720919737084,0.23290930438827953,0.2824215876010465,0.3261920854999282,1.0
0,0.24227422409606117,0.23299972608762753,0.27240921016686814,0.32602043033727746,1.0
0,0.25227422409606115,0.23299972608762753,0.27240921016686814,0.3293248386369686,0.0
0,0.24227422409606117,0.24299972608762754,0.27240921016686814,0.328405961285281,1.0
0,0.24227422409606117,0.23299972608762753,0.28240921016686815,0.32604784418475863,1.0
0,0.24247129201626033,0.23301341073293003,0.2724073369351361,0.32599982454308396,1.0
0,0.25247129201626034,0.23301341073293003,0.2724073369351361,0.3293248386369686,0.0
0,0.24247129201626033,0.24301341073293004,0.2724073369351361,0.32840832839908085,1.0
0,0.24247129201626033,0.23301341073293003,0.2824073369351361,0.32602716157794887,1.0
0,0.2425011492119844,0.23301548405431485,0.2724070531271657,0.3259967046114212,1.0
0,0.2525011492119844,0.23301548405431485,0.2724070531271657,0.3293248386369686,0.0
0,0.2425011492119844,0.24301548405431486,0.2724070531271657,0.32840870032603453,1.0
0,0.2425011492119844,0.23301548405431485,0.2824070531271657,0.3260240027414637,1.0
0,0.24250566382356786,0.23301579755464577,0.2724070102134653,0.32599626714140423,1.0
0,0.25250566382356787,0.23301579755464577,0.2724070102134653,0.3293248386369686,0.0
0,0.24250566382356786,0.24301579755464578,0.2724070102134653,0.32840878537649654,1.0
0,0.24250566382356786,0.23301579755464577,0.2824070102134653,0.3260235966702183,1.0
0,0.2425063604641469,0.23301584593024754,0.2724070035915391,0.325996207373208,1.0
0,0.2525063604641469,0.23301584593024754,0.2724070035915391,0.3293248386369686,0.0
0,0.2425063604641469,0.24301584593024755,0.2724070035915391,0.3284087761733094,1.0
0,0.2425063604641469,0.23301584593024754,0.2824070035915391,0.3260235105933912,1.0
0,0.24250647118225188,0.2330158536186526,0.27240700253910666,0.3259961922072958,1.0
0,0.2525064711822519,0.2330158536186526,0.27240700253910666,0.3293248386369686,0.0
0,0.24250647118225188,0.2430158536186526,0.27240700253910666,0.3284087824396589,1.0
0,0.24250647118225188,0.2330158536186526,0.28240700253910667,0.3260235031381259,1.0
0,0.24250648631621635,0.2330158546695742,0.27240700239525056,0.3259961921187594,1.0
0,0.25250648631621636,0.2330158546695742,0.27240700239525056,0.3293248386369686,0.0
0,0.24250648631621635,0.2430158546695742,0.27240700239525056,0.328408784426494,1.0
0,0.24250648631621635,0.2330158546695742,0.2824070023952506,0.3260235045559419,1.0
0,0.24250648939024325,0.23301585488303853,0.2724070023660303,0.32599619350623077,1.0
0,0.2525064893902432,0.23301585488303853,0.2724070023660303,0.3293248386369686,0.0
0,0.24250648939024325,0.24301585488303853,0.2724070023660303,0.3284087819641135,1.0
