,E,G,OBJ,Success
0,0.166,0.6,2.434028218840446,1.0
0,0.167,0.6,2.3236550444235897,1.0
0,0.166,0.601,2.4560923738803155,1.0
0,0.25,0.2,2.4560923738803155,0.0
0,0.251,0.2,2.4560923738803155,0.0
0,0.25,0.201,2.4560923738803155,0.0
0,0.19393189000866945,0.46699099995871685,2.4560923738803155,0.0
0,0.19493189000866945,0.46699099995871685,2.4560923738803155,0.0
0,0.19393189000866945,0.46799099995871685,2.4560923738803155,0.0
0,0.1752428509626388,0.5559864239874343,2.4560923738803155,0.0
0,0.1762428509626388,0.5559864239874343,2.4560923738803155,0.0
0,0.1752428509626388,0.5569864239874343,2.4560923738803155,0.0
0,0.16901415449159454,0.5856468833733594,1.9073859556138097,1.0
0,0.17001415449159454,0.5856468833733594,1.850414092462787,1.0
0,0.16901415449159454,0.5866468833733594,1.9205303550592872,1.0
0,0.17233416960525147,0.5651203192752697,2.4560923738803155,0.0
0,0.17333416960525147,0.5651203192752697,2.4560923738803155,0.0
0,0.17233416960525147,0.5661203192752697,2.4560923738803155,0.0
0,0.1693405001717801,0.5836291951119691,1.863651894980574,1.0
0,0.1703405001717801,0.5836291951119691,1.814152779215402,1.0
0,0.1693405001717801,0.5846291951119691,1.8753359920360482,1.0
0,0.17151578680549517,0.5675549075316277,2.4560923738803155,0.0
0,0.17251578680549517,0.5675549075316277,2.4560923738803155,0.0
0,0.17151578680549517,0.5685549075316277,2.4560923738803155,0.0
0,0.16948523247374286,0.582559695300838,2.4560923738803155,0.0
0,0.17048523247374286,0.582559695300838,1.7982099768620543,1.0
0,0.16948523247374286,0.583559695300838,1.8550780195681802,1.0
0,0.16934162808030723,0.583620860428278,1.863494609349737,1.0
0,0.17034162808030723,0.583620860428278,1.814023707437929,1.0
0,0.16934162808030723,0.584620860428278,1.8751731655942496,1.0
0,0.1693439291169595,0.5836038569105308,1.8631736896824256,1.0
0,0.1703439291169595,0.5836038569105308,1.8137603948302652,1.0
0,0.1693439291169595,0.5846038569105309,1.8748412360301552,1.0
0,0.16941458079535118,0.5830817761056843,1.8534850020159266,1.0
0,0.17041458079535118,0.5830817761056843,1.8058331924979942,1.0
0,0.16941458079535118,0.5840817761056843,1.864805580030168,1.0
0,0.1694612109030897,0.5827372027744857,1.847260661214618,1.0
0,0.1704612109030897,0.5827372027744857,1.8007678913681242,1.0
0,0.1694612109030897,0.5837372027744857,1.8583509591853282,1.0
0,0.1694770651397208,0.5826200478418782,1.8451744198272686,1.0
0,0.1704770651397208,0.5826200478418782,1.799075784291372,1.0
0,0.1694770651397208,0.5836200478418782,1.8561869803373012,1.0
0,0.1694770651397208,0.5826200478418782,1.8451744198272686,1.0
0,0.1704770651397208,0.5826200478418782,1.7990757842913971,1.0
0,0.1694770651397208,0.5836200478418782,1.8561869803373012,1.0
0,0.17133184628841602,0.5660883973918489,2.4560923738803155,0.0
0,0.17233184628841602,0.5660883973918489,2.4560923738803155,0.0
0,0.17133184628841602,0.5670883973918489,2.4560923738803155,0.0
0,0.16958813102771012,0.5816301184162674,1.8292617879673962,1.0
0,0.17058813102771012,0.5816301184162674,1.7862664908020862,1.0
0,0.16958813102771012,0.5826301184162674,1.839663056208138,1.0
0,0.16981026308250619,0.5796502570799482,1.8002996507119948,1.0
0,0.1708102630825062,0.5796502570799482,1.7636241226802318,1.0
0,0.16981026308250619,0.5806502570799482,1.8094725788858619,1.0
0,0.17110085132654518,0.5648100438821658,2.4560923738803155,0.0
0,0.17210085132654518,0.5648100438821658,2.4560923738803155,0.0
0,0.17110085132654518,0.5658100438821658,2.4560923738803155,0.0
0,0.1698630536059323,0.579043229527912,1.792804350789005,1.0
0,0.1708630536059323,0.579043229527912,1.7579637270935864,1.0
0,0.1698630536059323,0.580043229527912,1.8016233221479752,1.0
0,0.16998233683030342,0.5776716158558034,1.7770334455472234,1.0
0,0.17098233683030342,0.5776716158558034,1.746433601624128,1.0
0,0.16998233683030342,0.5786716158558034,1.7850280972238532,1.0
0,0.1708224095443789,0.5641094674090242,2.4560923738803155,0.0
0,0.1718224095443789,0.5641094674090242,2.4560923738803155,0.0
0,0.1708224095443789,0.5651094674090242,2.4560923738803155,0.0
0,0.17000750680537952,0.5772652713422106,1.7730306668753815,1.0
0,0.17100750680537952,0.5772652713422106,1.7436032547240339,1.0
0,0.17000750680537952,0.5782652713422106,1.7807973995953934,1.0
0,0.17008652352135903,0.5759896241108035,1.7612799828001318,1.0
0,0.17108652352135903,0.5759896241108035,1.7355895001527482,1.0
0,0.17008652352135903,0.5769896241108035,1.7683023906461504,1.0
