,E,G,OBJ,Success
0,0.166,0.6,2.5851403353081976,1.0
0,0.167,0.6,2.4527253926434662,1.0
0,0.166,0.601,2.61144958842071,1.0
0,0.25,0.2,2.61144958842071,0.0
0,0.251,0.2,2.61144958842071,0.0
0,0.25,0.201,2.61144958842071,0.0
0,0.19393210257170101,0.4669899877538046,2.61144958842071,0.0
0,0.19493210257170102,0.4669899877538046,2.61144958842071,0.0
0,0.19393210257170101,0.4679899877538046,2.61144958842071,0.0
0,0.17524313231877717,0.5559850841962992,2.61144958842071,0.0
0,0.17624313231877717,0.5559850841962992,2.61144958842071,0.0
0,0.17524313231877717,0.5569850841962992,2.61144958842071,0.0
0,0.16901445268495843,0.5856454634049599,1.972718285521923,1.0
0,0.17001445268495843,0.5856454634049599,1.9154946643602346,1.0
0,0.16901445268495843,0.5866454634049599,1.9865083217043042,1.0
0,0.17139685789081768,0.5703640538116734,2.61144958842071,0.0
0,0.17239685789081768,0.5703640538116734,2.61144958842071,0.0
0,0.17139685789081768,0.5713640538116734,1.8156593082044608,1.0
0,0.16996500584541058,0.5795483510626356,1.8615915236591132,1.0
0,0.17096500584541058,0.5795483510626356,1.8335684351354415,1.0
0,0.16996500584541058,0.5805483510626356,1.8694582263038506,1.0
0,0.17088068167230633,0.5714678702021303,1.8136457363645395,1.0
0,0.17188068167230633,0.5714678702021303,2.61144958842071,0.0
0,0.17088068167230633,0.5724678702021303,1.8141338337333135,1.0
0,0.17006515487945648,0.5786645750263615,1.8519578531746097,1.0
0,0.17106515487945648,0.5786645750263615,1.8276320900650935,1.0
0,0.17006515487945648,0.5796645750263615,1.8590513151538852,1.0
0,0.17070648462266894,0.5704730391775116,1.8134869915962852,1.0
0,0.17170648462266894,0.5704730391775116,2.61144958842071,0.0
0,0.17070648462266894,0.5714730391775116,1.8138329903412838,1.0
0,0.17014628802298673,0.5776282827589408,1.8429815266182021,1.0
0,0.17114628802298673,0.5776282827589408,1.8225172959297669,1.0
0,0.17014628802298673,0.5786282827589408,1.8492637479622558,1.0
0,0.17053195977211946,0.5693924270664423,1.8133753122759952,1.0
0,0.17153195977211946,0.5693924270664423,2.61144958842071,0.0
0,0.17053195977211946,0.5703924270664423,1.8135185196020356,1.0
0,0.17020908264767404,0.5762873303341077,1.8340227386271721,1.0
0,0.17120908264767404,0.5762873303341077,1.8180511812355924,1.0
0,0.17020908264767404,0.5772873303341077,1.8393643436629339,1.0
0,0.17034690983782083,0.5682643420295223,1.8133203691556163,1.0
0,0.17134690983782083,0.5682643420295223,2.61144958842071,0.0
0,0.17034690983782083,0.5692643420295223,1.813255204496179,1.0
0,0.17024899732932566,0.5739638771480485,1.823242105706311,1.0
0,0.17124899732932566,0.5739638771480485,1.8143111658270832,1.0
0,0.17024899732932566,0.5749638771480485,1.8271126726899685,1.0
0,0.17015031488955099,0.5671358130395538,2.61144958842071,0.0
0,0.171150314889551,0.5671358130395538,2.61144958842071,0.0
0,0.17015031488955099,0.5681358130395538,1.8130488498929396,1.0
0,0.17022207613929824,0.5721011383284176,1.817931994633078,1.0
0,0.17122207613929824,0.5721011383284176,1.814054533289604,1.0
0,0.17022207613929824,0.5731011383284176,1.8207419160492364,1.0
0,0.16993924147096828,0.565917109511536,2.61144958842071,0.0
0,0.17093924147096828,0.565917109511536,2.61144958842071,0.0
0,0.16993924147096828,0.566917109511536,1.8128772414691707,1.0
0,0.17014881533057952,0.5704993299117204,1.8152055429160459,1.0
0,0.17114881533057952,0.5704993299117204,1.8151241570810464,1.0
0,0.17014881533057952,0.5714993299117204,1.8172192896514439,1.0
0,0.16968194578264328,0.564229416719338,2.61144958842071,0.0
0,0.17068194578264329,0.564229416719338,2.61144958842071,0.0
0,0.16968194578264328,0.565229416719338,2.61144958842071,0.0
0,0.1701475948352876,0.5704829390385828,1.8151859694807455,1.0
0,0.1711475948352876,0.5704829390385828,2.61144958842071,0.0
0,0.1701475948352876,0.5714829390385828,1.8171927950843445,1.0
0,0.17011748184249778,0.5700785308873346,1.8147319948437888,1.0
0,0.17111748184249778,0.5700785308873346,2.61144958842071,0.0
0,0.17011748184249778,0.5710785308873346,1.8165672001658446,1.0
0,0.16989971381257055,0.5671539738033363,1.8128701262956826,1.0
0,0.17089971381257055,0.5671539738033363,2.61144958842071,0.0
0,0.16989971381257055,0.5681539738033363,1.813417484757546,1.0
0,0.16975598691281854,0.5652237661278975,2.61144958842071,0.0
0,0.17075598691281854,0.5652237661278975,2.61144958842071,0.0
0,0.16975598691281854,0.5662237661278975,1.812726240522941,1.0
0,0.16989194737939592,0.5670496730151728,1.812851271838686,1.0
0,0.17089194737939592,0.5670496730151728,2.61144958842071,0.0
0,0.16989194737939592,0.5680496730151728,1.8133512500839588,1.0
0,0.16980221347145485,0.565844574469571,2.61144958842071,0.0
0,0.17080221347145486,0.565844574469571,2.61144958842071,0.0
0,0.16980221347145485,0.566844574469571,1.8128235584842005,1.0
0,0.16988985994677355,0.5670216394426362,1.812846886890286,1.0
0,0.17088985994677355,0.5670216394426362,2.61144958842071,0.0
0,0.16988985994677355,0.5680216394426362,1.8133336268747609,1.0
0,0.16983201327306321,0.5662447765604132,1.8128220903840657,1.0
0,0.17083201327306322,0.5662447765604132,2.61144958842071,0.0
0,0.16983201327306321,0.5672447765604132,1.8129494325202118,1.0
0,0.16983201327306321,0.5662447765604132,1.8128220903840657,1.0
0,0.17083201327306322,0.5662447765604132,2.61144958842071,0.0
0,0.16983201327306321,0.5672447765604132,1.8129494325202118,1.0
0,0.14618122453739577,0.3797376474836265,2.61144958842071,0.0
0,0.14718122453739577,0.3797376474836265,2.61144958842071,0.0
0,0.14618122453739577,0.3807376474836265,2.61144958842071,0.0
0,0.16256239166189346,0.5089174598553632,2.61144958842071,0.0
0,0.16356239166189346,0.5089174598553632,2.61144958842071,0.0
0,0.16256239166189346,0.5099174598553632,2.61144958842071,0.0
0,0.1679311186509811,0.5512545619589282,2.61144958842071,0.0
0,0.1689311186509811,0.5512545619589282,2.61144958842071,0.0
0,0.1679311186509811,0.5522545619589282,2.61144958842071,0.0
0,0.16952304752964206,0.5638083117797841,2.61144958842071,0.0
0,0.17052304752964206,0.5638083117797841,2.61144958842071,0.0
0,0.16952304752964206,0.5648083117797841,2.61144958842071,0.0
0,0.16981821722836804,0.5661359826966029,1.8128227526268765,1.0
0,0.17081821722836804,0.5661359826966029,2.61144958842071,0.0
0,0.16981821722836804,0.5671359826966029,1.8129167936352455,1.0
0,0.16982909768633,0.5662217846121419,1.812822537281427,1.0
0,0.17082909768633,0.5662217846121419,2.61144958842071,0.0
0,0.16982909768633,0.5672217846121419,1.8129421727476234,1.0
0,0.16983139727978486,0.5662399189153189,1.812822377195582,1.0
0,0.17083139727978486,0.5662399189153189,2.61144958842071,0.0
0,0.16983139727978486,0.5672399189153189,1.8129479224659097,1.0
0,0.1698318832008915,0.566243750827716,1.8128222902453353,1.0
0,0.1708318832008915,0.566243750827716,2.61144958842071,0.0
0,0.1698318832008915,0.567243750827716,1.8129489883210717,1.0
0,0.1698319858574525,0.566244560364374,1.812822114449372,1.0
0,0.1708319858574525,0.566244560364374,2.61144958842071,0.0
0,0.1698319858574525,0.567244560364374,1.8129494026247253,1.0
0,0.16983200748813523,0.5662447309412026,1.8128220624453766,1.0
0,0.17083200748813523,0.5662447309412026,2.61144958842071,0.0
0,0.16983200748813523,0.5672447309412026,1.8129494278555955,1.0
0,0.16983200293572234,0.5662446950414504,1.8128221412171777,1.0
0,0.17083200293572234,0.5662446950414504,2.61144958842071,0.0
0,0.16983200293572234,0.5672446950414504,1.8129493687161595,1.0
0,0.16983200655364306,0.5662447235719155,1.812822093015595,1.0
0,0.17083200655364306,0.5662447235719155,2.61144958842071,0.0
0,0.16983200655364306,0.5672447235719155,1.8129493985738723,1.0
0,0.1698320073010556,0.5662447294659164,1.8128220533369872,1.0
0,0.1708320073010556,0.5662447294659164,2.61144958842071,0.0
0,0.1698320073010556,0.5672447294659164,1.8129494228894245,1.0
0,0.16983200715614732,0.5662447283231881,1.8128220878098547,1.0
0,0.17083200715614733,0.5662447283231881,2.61144958842071,0.0
0,0.16983200715614732,0.5672447283231881,1.8129494238727728,1.0
0,0.1698320073010556,0.5662447294659164,1.8128220533369872,1.0
0,0.1708320073010556,0.5662447294659164,2.61144958842071,0.0
0,0.1698320073010556,0.5672447294659164,1.8129494228894245,1.0
0,0.155,0.52,1.960444229884466,1.0
0,0.156,0.52,1.893069588699053,1.0
0,0.155,0.521,1.978218667399668,1.0
0,0.25,0.2,2.61144958842071,0.0
0,0.251,0.2,2.61144958842071,0.0
0,0.25,0.201,2.61144958842071,0.0
0,0.1835875747232453,0.4237050114585421,2.61144958842071,0.0
0,0.1845875747232453,0.4237050114585421,2.61144958842071,0.0
0,0.1835875747232453,0.4247050114585421,2.61144958842071,0.0
0,0.16201746699401293,0.49636221644121964,2.61144958842071,0.0
0,0.16301746699401293,0.49636221644121964,2.61144958842071,0.0
0,0.16201746699401293,0.49736221644121964,2.61144958842071,0.0
0,0.15595160963142934,0.5167945780836064,2.61144958842071,0.0
0,0.15695160963142935,0.5167945780836064,2.61144958842071,0.0
0,0.15595160963142934,0.5177945780836064,2.61144958842071,0.0
0,0.15502699023722363,0.5199090855167204,1.9567941081136286,1.0
0,0.15602699023722363,0.5199090855167204,2.61144958842071,0.0
0,0.15502699023722363,0.5209090855167204,1.9743651532267612,1.0
0,0.15500475209487102,0.5199839929435923,1.9597981804898277,1.0
0,0.15600475209487102,0.5199839929435923,2.61144958842071,0.0
0,0.15500475209487102,0.5209839929435923,1.9775370302383117,1.0
0,0.15502337802878866,0.5199212529556593,1.957280010883868,1.0
0,0.15602337802878866,0.5199212529556593,2.61144958842071,0.0
0,0.15502337802878866,0.5209212529556593,1.9748782701371774,1.0
0,0.15502640382528843,0.5199110607990285,1.9568729008102468,1.0
0,0.15602640382528843,0.5199110607990285,2.61144958842071,0.0
0,0.15502640382528843,0.5209110607990285,1.9744480722438968,1.0
0,0.15502699023722363,0.5199090855167204,1.9567941081136286,1.0
0,0.15602699023722363,0.5199090855167204,2.61144958842071,0.0
0,0.15502699023722363,0.5209090855167204,1.9743651532267612,1.0
0,0.15500474978872814,0.5199758062831018,1.9596571259305422,1.0
0,0.15600474978872814,0.5199758062831018,2.61144958842071,0.0
0,0.15500474978872814,0.5209758062831018,1.9773880893615507,1.0
0,0.1550233299415821,0.5199200663083369,1.9572633161544437,1.0
0,0.1560233299415821,0.5199200663083369,2.61144958842071,0.0
0,0.1550233299415821,0.5209200663083369,1.9748607385754104,1.0
0,0.1550263881381975,0.5199108917981211,1.9568712611154624,1.0
0,0.1560263881381975,0.5199108917981211,2.61144958842071,0.0
0,0.1550263881381975,0.5209108917981211,1.9744462820917479,1.0
0,0.155026891210278,0.5199093825949789,1.9568065773591914,1.0
0,0.156026891210278,0.5199093825949789,2.61144958842071,0.0
0,0.155026891210278,0.5209093825949789,1.9743785042948234,1.0
0,0.15502697388895437,0.5199091345611025,1.9567962725905002,1.0
0,0.15602697388895437,0.5199091345611025,2.61144958842071,0.0
0,0.15502697388895437,0.5209091345611025,1.974367390595365,1.0
0,0.15502698756792677,0.5199090935245415,1.9567943631356446,1.0
0,0.15602698756792677,0.5199090935245415,2.61144958842071,0.0
0,0.15502698756792677,0.5209090935245415,1.9743655597185192,1.0
