,E,OBJ,Success
0,0.166,4.3839831433033964,1.0
0,0.167,4.324096009130567,1.0
0,0.37,3.100451405252236,1.0
0,0.371,3.1132410061663816,1.0
0,0.33410022294805414,2.6376122795221164,1.0
0,0.33510022294805414,2.650419117340532,1.0
0,0.1905011147402707,3.116914441955464,1.0
0,0.1915011147402707,3.073355245599144,1.0
0,0.2664932057378352,1.9521085487957488,1.0
0,0.2674932057378352,1.9567035428981097,1.0
0,0.20845343395709076,2.4538746606486637,1.0
0,0.20945343395709076,2.4254409792202463,1.0
0,0.25417605958279077,1.922399859400996,1.0
0,0.25517605958279077,1.922812550636031,1.0
0,0.25296065782445687,1.9224032249506062,1.0
0,0.25396065782445687,1.9223601276494016,1.0
0,0.25375503161568025,1.9223382149274175,1.0
0,0.25475503161568025,1.9225934229486434,1.0
0,0.365,3.0363142489039756,1.0
0,0.366,3.049164745145932,1.0
0,0.12,8.231218801997256,1.0
0,0.121,8.116217105731376,1.0
0,0.2871239565327869,2.0964084397617526,1.0
0,0.2881239565327869,2.105554779630526,1.0
0,0.12,8.231218801997256,1.0
0,0.121,8.116217105731376,1.0
0,0.2622210816370009,1.9359429859681274,1.0
0,0.2632210816370009,1.9392046186283418,1.0
0,0.12,8.231218801997256,1.0
0,0.121,8.116217105731376,1.0
0,0.2553981198780719,1.9229540315862494,1.0
0,0.25639811987807193,1.9238171691191182,1.0
0,0.25294276597206805,1.9224076991331165,1.0
0,0.25394276597206805,1.9223574677624944,1.0
0,0.25307779990150175,1.9223789390130532,1.0
0,0.25407779990150176,1.9223797181431492,1.0
0,0.193,3.0092570413815354,1.0
0,0.194,2.967309108424922,1.0
0,0.37,3.100451405252236,1.0
0,0.371,3.1132410061663816,1.0
0,0.2598220842157956,1.9294984571037854,1.0
0,0.2608220842157956,1.9319427475555249,1.0
0,0.25614277802489943,1.9235619609388894,1.0
0,0.25714277802489943,1.9246956035819482,1.0
0,0.2529603682522321,1.922402963457635,1.0
0,0.2539603682522321,1.9223598530973518,1.0
0,0.2530769558721308,1.922378665382566,1.0
0,0.2540769558721308,1.9223794430054326,1.0
0,0.167,4.324096009130567,1.0
0,0.168,4.264991582112316,1.0
0,0.37,3.100451405252236,1.0
0,0.371,3.1132410061663816,1.0
0,0.33388727881524594,2.6348881481294133,1.0
0,0.33488727881524594,2.647690539013417,1.0
0,0.1894363940762297,3.1639744946324067,1.0
0,0.1904363940762297,3.1197557033218795,1.0
0,0.26684825500427456,1.953706271329239,1.0
0,0.26784825500427456,1.958404998972684,1.0
0,0.20694347841654104,2.4986393557784363,1.0
0,0.20794347841654104,2.468750124633915,1.0
0,0.25427459345797504,1.922423787901721,1.0
0,0.25527459345797504,1.9228730878468878,1.0
0,0.25294515668568024,1.9224068860836174,1.0
0,0.25394515668568024,1.9223578786598952,1.0
0,0.198,2.8070136834827366,1.0
0,0.199,2.769032060106275,1.0
0,0.37,3.100451405252236,1.0
0,0.371,3.1132410061663816,1.0
0,0.25976571545227595,1.9293717983609877,1.0
0,0.26076571545227595,1.9317955119027352,1.0
0,0.2560606999178073,1.923484729324413,1.0
0,0.2570606999178073,1.9245892159794147,1.0
0,0.25295877692373586,1.92240357318309,1.0
0,0.25395877692373586,1.922359876668899,1.0
0,0.253076827097059,1.9223787504409402,1.0
0,0.254076827097059,1.9223793562659988,1.0
